season,week,celebrity_name,V_mean,V_std,V_iqr,n_runs
11,1,Audrina Patridge,0.09215440069998147,0.0004038126997670085,0.0009089948595116942,27
11,1,Brandy,0.07376539768185976,0.0056227078632451865,0.013019827752222185,27
11,1,Bristol Palin,0.09674987577824468,0.00190449798076906,0.004362736265362391,27
11,1,David Hasselhoff,1.0881878725654359e-08,1.0499345464524274e-08,1.1097623515134495e-08,27
11,1,Florence Henderson,0.09675026120412424,0.0019047612867514414,0.0043628448162965905,27
11,1,Jennifer Grey,0.06918811041372147,0.007102194534866194,0.016365336460122858,27
11,1,Kurt Warner,0.09215733236272533,0.0004000921794568888,0.0008971406345932714,27
11,1,Kyle Massey,0.07376537789323609,0.005622635320115201,0.013019039550994316,27
11,1,Margaret Cho,0.11057761159104683,0.006468221046244113,0.01503328246682395,27
11,1,Michael Bolton,0.10595880895316195,0.0049291304837998625,0.011381113138569321,27
11,1,Rick Fox,0.07836007656928091,0.0041119687913251015,0.009494866807886387,27
11,1,The Situation,0.11057273597073856,0.006449617919425188,0.014921745919104015,27
11,2,Audrina Patridge,0.09008079505375038,0.003248271308432592,0.007560013161997697,27
11,2,Brandy,0.09952340784509589,0.00015738343861338984,0.0003644813507798217,27
11,2,Bristol Palin,0.09480001734667229,0.0017074767333000935,0.00398050861600574,27
11,2,Florence Henderson,0.10897804955973969,0.002935215030193987,0.006765624539284587,27
11,2,Jennifer Grey,0.08536927791842193,0.004788591291814741,0.011121972823869591,27
11,2,Kurt Warner,0.09952129483356016,0.00015749788539139829,0.0003640293406257239,27
11,2,Kyle Massey,0.09480009519684354,0.001707690026926485,0.003981511192787335,27
11,2,Margaret Cho,0.11370483764634398,0.004492658668746642,0.010490220544326648,27
11,2,Michael Bolton,1.0869157055115226e-08,2.185566620425943e-08,5.975740530511986e-09,27
11,2,Rick Fox,0.09952108598691425,0.00015847304008125278,0.0003707403723374747,27
11,2,The Situation,0.11370112774350082,0.004497490825952709,0.010482386563359036,27
11,3,Audrina Patridge,0.09482909412897242,0.0053453319675218925,0.01244069333774854,27
11,3,Brandy,0.10427719324470054,0.0022461674779403087,0.005243765899815581,27
11,3,Bristol Palin,0.12793724084849434,0.005531597160366316,0.012917859017750957,27
11,3,Florence Henderson,0.12319237501858447,0.003966619147868682,0.009225706619165747,27
11,3,Jennifer Grey,0.10427636331756765,0.0022459083162436836,0.005243502700027866,27
11,3,Kurt Warner,0.10900506420434203,0.0006939743379586949,0.0016246364432648819,27
11,3,Kyle Massey,0.10900493222976403,0.0006919206546175803,0.0016076539339333756,27
11,3,Margaret Cho,3.650263999219762e-09,4.0328080379016055e-09,2.9511544460832314e-09,27
11,3,Rick Fox,0.10427636331756765,0.0022459083162436836,0.005243502700027866,27
11,3,The Situation,0.12320137003974285,0.003970970671899651,0.009263122033804971,27
11,4,Audrina Patridge,0.11112512991341526,0.004563649979069765,0.010703223465499692,27
11,4,Brandy,0.10530260221352321,0.006474743071595805,0.015159137537793826,27
11,4,Bristol Palin,0.15198575901911962,0.00886635296614218,0.02074588092438215,27
11,4,Florence Henderson,0.1432170532579239,0.005978156625655828,0.01395558374680353,27
11,4,Jennifer Grey,0.08207309835741189,0.014055360325378028,0.03271946602234119,27
11,4,Kurt Warner,0.14613969070148572,0.0069401728292883815,0.016223816549417763,27
11,4,Kyle Massey,0.12861794560930323,0.0011732435437265586,0.0026947715197671307,27
11,4,Rick Fox,0.13153871765875905,0.0021359148603882763,0.004961771357226863,27
11,4,The Situation,3.269058155794451e-09,2.5660498356036905e-09,4.2538373765231045e-09,27
11,5,Audrina Patridge,0.14286138818910032,3.180457075886049e-05,1.9596455609588448e-05,27
11,5,Brandy,0.11985956777132191,0.0075617663305282724,0.017712290047264143,27
11,5,Bristol Palin,0.17162915414591554,0.009486819611926491,0.02229003892521994,27
11,5,Florence Henderson,9.389290928994847e-09,1.0254435530399682e-08,8.898001730862354e-09,27
11,5,Jennifer Grey,0.13134925181097382,0.0037972547217895738,0.008888101125972853,27
11,5,Kurt Warner,0.13710279179738627,0.0018982850152684501,0.004459817792713039,27
11,5,Kyle Massey,0.16009487022500754,0.005658162529435795,0.013159456474038655,27
11,5,Rick Fox,0.13710296667100366,0.0018983976077140338,0.004462042674251598,27
11,6,Audrina Patridge,1.7319001083282292e-09,1.1423892658499932e-09,9.960918642806756e-10,27
11,6,Brandy,0.13210144400886117,0.011389332126733794,0.02669494667797581,27
11,6,Bristol Palin,0.17256626888601773,0.0019428204214887697,0.004539995284741277,27
11,6,Jennifer Grey,0.16750457952452733,0.0002754232732567243,0.0006155962278177329,27
11,6,Kurt Warner,0.202966711354753,0.011975209927015666,0.028159709706393282,27
11,6,Kyle Massey,0.16243133238019863,0.0014067111357875162,0.003322301524193938,27
11,6,Rick Fox,0.16242966211374202,0.0013970901200797674,0.003298383950703504,27
11,7,Brandy,0.19147487741859467,0.002821556338487734,0.006614913086579577,27
11,7,Bristol Palin,0.211536011411002,0.003823828515240505,0.00897868277563768,27
11,7,Jennifer Grey,0.19147319694270465,0.0028214664636150213,0.006628724628638116,27
11,7,Kurt Warner,0.198998978233492,0.000338220304073284,0.0007905123481929122,27
11,7,Kyle Massey,0.2065169200303967,0.0021573526724125796,0.005073444726710563,27
11,7,Rick Fox,1.5963809969606604e-08,2.0104603796802622e-08,1.4227207988406363e-08,27
11,8,Brandy,0.23927173964712609,0.0035988857903168823,0.008239551588484328,27
11,8,Bristol Palin,0.27817116537588,0.009636785599213509,0.021765345918090206,27
11,8,Jennifer Grey,0.23927268842972768,0.0035984566370277,0.008247518018949879,27
11,8,Kurt Warner,0.00013141652024970104,0.00036397329577787704,2.002114171099062e-05,27
11,8,Kyle Massey,0.24315299002701649,0.002281614498012887,0.005283235377621792,27
11,9,Brandy,0.005094027469528217,0.011337495778022412,2.0354777428340246e-05,27
11,9,Bristol Palin,0.34943921883308465,0.008731049073702136,0.013277465415182155,27
11,9,Jennifer Grey,0.31827957712920374,0.004287039051049114,0.00613148783369355,27
11,9,Kyle Massey,0.3271871765681834,0.0032706076786252797,0.002188263685783287,27
11,10,Bristol Palin,0.33441214695852367,0.003687264614980715,0.007970854936591554,27
11,10,Jennifer Grey,0.33653874841890635,0.0027550764301213708,0.005953000699804922,27
11,10,Kyle Massey,0.32904910462257,0.0009323159018738784,0.002017854236786576,27
12,1,Chelsea Kane,0.10144927536231885,0.0,0.0,27
12,1,Chris Jericho,0.09178743961352659,0.0,0.0,27
12,1,Hines Ward,0.10144927536231885,0.0,0.0,27
12,1,Kendra Wilkinson,0.08695652173913043,0.0,0.0,27
12,1,Kirstie Alley,0.1111111111111111,0.0,0.0,27
12,1,Mike Catherwood,0.06280193236714976,0.0,0.0,27
12,1,Petra Nemcova,0.08695652173913043,0.0,0.0,27
12,1,Ralph Macchio,0.11594202898550725,0.0,0.0,27
12,1,Romeo,0.09178743961352659,0.0,0.0,27
12,1,Sugar Ray Leonard,0.0821256038647343,0.0,0.0,27
12,1,Wendy Williams,0.06763285024154589,0.0,0.0,27
12,2,Chelsea Kane,0.10919025283393838,0.003015975286343001,0.006993398465479278,27
12,2,Chris Jericho,0.08500774280321664,0.004920117499404473,0.011402061305595318,27
12,2,Hines Ward,0.0850079622642234,0.004920311381792279,0.011402385283593289,27
12,2,Kendra Wilkinson,0.10433483220534076,0.0014373664772868997,0.0033272854853769324,27
12,2,Kirstie Alley,0.09951057154588071,0.00016749869671003567,0.00038720845777674706,27
12,2,Mike Catherwood,1.607356834887887e-09,1.7998249674920807e-09,1.358913997468239e-09,27
12,2,Petra Nemcova,0.10918051168719616,0.00300953998883082,0.006940758429915941,27
12,2,Ralph Macchio,0.09466648020574196,0.0017496321579614977,0.004077636897696024,27
12,2,Romeo,0.08500775981603735,0.004920039390579567,0.011401907808320344,27
12,2,Sugar Ray Leonard,0.11404727198538922,0.004613750504764247,0.010742077894783611,27
12,2,Wendy Williams,0.1140466130456786,0.004602063013028792,0.010688253386650498,27
12,3,Chelsea Kane,0.10676885804414453,0.0014260110276748052,0.0033292840249566774,27
12,3,Chris Jericho,0.11653529480196369,0.0017770028951167882,0.004143439377932642,27
12,3,Hines Ward,0.09702142237604067,0.004626160198038044,0.010769325684101966,27
12,3,Kendra Wilkinson,0.10677295889741399,0.0014307679608971694,0.003335098186804414,27
12,3,Kirstie Alley,0.11653136936718297,0.001778718382227383,0.004142501943484908,27
12,3,Petra Nemcova,0.09702012670010526,0.0046246611884962745,0.010769823546533802,27
12,3,Ralph Macchio,0.11652812666516672,0.0017766473674161593,0.004120500449961609,27
12,3,Romeo,0.12141044677348066,0.003388511592516675,0.00789163795195262,27
12,3,Sugar Ray Leonard,0.1214113902809813,0.0033867520441788613,0.007897843593924661,27
12,3,Wendy Williams,6.0935202121971346e-09,7.299510145952873e-09,8.212984470802937e-09,27
12,4,Chelsea Kane,0.11039903049183249,0.0047964139005415955,0.011187152406699666,27
12,4,Chris Jericho,0.1256327431518715,0.00020354077762378786,0.00044649921195491493,27
12,4,Hines Ward,0.1154792026417039,0.00313565472857773,0.007311903328901706,27
12,4,Kendra Wilkinson,0.15104890694737025,0.008578664844071236,0.020098788065430112,27
12,4,Kirstie Alley,0.13070641168058164,0.0018800100224340718,0.004370828788235109,27
12,4,Petra Nemcova,0.12562743620034805,0.00020699663400058902,0.00046952162112270934,27
12,4,Ralph Macchio,0.11548098415436367,0.0031454597332330222,0.007356011160056838,27
12,4,Romeo,0.12562528333394202,0.00020899063428610705,0.0004719876742362572,27
12,4,Sugar Ray Leonard,1.397986462718956e-09,5.302804558500886e-10,7.49364595315354e-10,27
12,5,Chelsea Kane,0.1351555558483046,0.002536546075460983,0.00593539295890344,27
12,5,Chris Jericho,0.13515038291104112,0.0025338937140745154,0.005955302591327094,27
12,5,Hines Ward,0.1297585030171284,0.004322495279830602,0.010106180224732988,27
12,5,Kendra Wilkinson,0.15672888526378265,0.0045662170428287414,0.010719353872363169,27
12,5,Kirstie Alley,0.1513268219845669,0.002800549936372506,0.006544594893926475,27
12,5,Petra Nemcova,2.7962716841684257e-09,2.1649105418113324e-09,3.814878329402319e-09,27
12,5,Ralph Macchio,0.1567260333728706,0.0045652629082297905,0.010676842221723076,27
12,5,Romeo,0.13515381480603403,0.002539071088219746,0.005943921307084682,27
12,6,Chelsea Kane,0.1569952182259697,0.003198141152633692,0.0075018289453427645,27
12,6,Chris Jericho,7.479076097586967e-09,7.660919578099034e-09,1.1419996524917009e-08,27
12,6,Hines Ward,0.16279844347809236,0.001276144225757811,0.003005660162461149,27
12,6,Kendra Wilkinson,0.17440402743254868,0.0025531669238887254,0.006011207560449761,27
12,6,Kirstie Alley,0.1685969993915284,0.0006455605506054067,0.0014987957701283472,27
12,6,Ralph Macchio,0.1802108874454246,0.004472563659578531,0.01050547670591706,27
12,6,Romeo,0.1569944165473602,0.0031969215696239965,0.0075080026030525104,27
12,7,Chelsea Kane,0.19777728636550784,0.0007363269127568588,0.0017451502700719657,27
12,7,Hines Ward,0.19223823801931464,0.0025781408716845297,0.006080849088634266,27
12,7,Kendra Wilkinson,1.6195259329477252e-07,2.9853428861842437e-07,2.387265194536902e-08,27
12,7,Kirstie Alley,0.20887638932003214,0.002947836185466366,0.006975614778739592,27
12,7,Ralph Macchio,0.19223272430396493,0.0025812504088880335,0.006107405486455414,27
12,7,Romeo,0.20887520003858714,0.002947940358785962,0.006972552721359826,27
12,8,Chelsea Kane,0.23801650951962752,0.004041564139277162,0.009408104104906306,27
12,8,Hines Ward,0.24200104538709866,0.0026908606205956302,0.006272919383616876,27
12,8,Kirstie Alley,0.245998879917,0.001350094581623742,0.0031430517691497517,27
12,8,Ralph Macchio,0.2739750893858444,0.008092306660867557,0.018831202612204778,27
12,8,Romeo,8.475790429430199e-06,2.2427732597876694e-05,4.363269986261425e-07,27
12,9,Chelsea Kane,0.28471736786044705,0.01361399609038452,0.017992639624965168,27
12,9,Hines Ward,0.33842932594229674,0.00924432988387495,0.005088671057656091,27
12,9,Kirstie Alley,0.36363160597203614,0.016488666705896774,0.013763267808488577,27
12,9,Ralph Macchio,0.013221700225220139,0.021212563194745702,0.019686757885699672,27
12,10,Chelsea Kane,0.309078388889055,0.009097981983762942,0.01554983950210076,27
12,10,Hines Ward,0.3416366928078361,0.001986966278991952,0.0029609672703843626,27
12,10,Kirstie Alley,0.3492849183031089,0.007117912426037531,0.012588872231716342,27
13,1,Carson Kressley,0.09791172713970238,0.0022876503052192067,0.005307702174033591,27
13,1,Chaz Bono,0.09790568813745534,0.0022830708440001873,0.005272766941900708,27
13,1,Chynna Phillips,0.07386582671262641,0.005583025370284611,0.012882479864758586,27
13,1,David Arquette,0.09309174411624509,0.0007108184219701787,0.0016323606512135685,27
13,1,Elisabetta Canalis,0.10752422309120944,0.005452136094458607,0.012596937206810072,27
13,1,Hope Solo,0.07866317466826434,0.004013594340218427,0.009287172147904157,27
13,1,J.R. Martinez,0.07386584853857886,0.0055827651616756,0.012880820244236299,27
13,1,Kristin Cavallari,0.08827510679443853,0.000866645598403279,0.0020192211382774605,27
13,1,Metta World Peace (Ron),2.324044175264552e-09,2.6613289019740624e-09,1.92375476343383e-09,27
13,1,Nancy Grace,0.1027197589107545,0.0038741299952054363,0.008964494999128686,27
13,1,Ricki Lake,0.08346160460061515,0.00243515731359185,0.005651607100907341,27
13,1,Rob Kardashian,0.10271529496606575,0.003873379283031572,0.008952845877249704,27
13,2,Carson Kressley,0.1103082271343329,0.0033801897741987936,0.007805034602297797,27
13,2,Chaz Bono,0.11502171073291383,0.004947106386614552,0.011526659938829384,27
13,2,Chynna Phillips,0.0962428631835052,0.0012366428077371751,0.0028747247368576534,27
13,2,David Arquette,0.1103185912802424,0.003387591716204629,0.007851065136074767,27
13,2,Elisabetta Canalis,1.209131566133382e-08,1.1852697939609848e-08,1.0785165479024546e-08,27
13,2,Hope Solo,0.10562754727424001,0.001850138678870339,0.004317526970128535,27
13,2,J.R. Martinez,0.0915606183505072,0.002773697375656126,0.006440813166225204,27
13,2,Kristin Cavallari,0.09156066032493841,0.0027736844215114874,0.006440659342927119,27
13,2,Nancy Grace,0.09624273494972152,0.0012364987922706542,0.002874656894547925,27
13,2,Ricki Lake,0.086874360641435,0.004307534889950211,0.009994700239343679,27
13,2,Rob Kardashian,0.09624267403684793,0.0012368339216397752,0.002874768055057361,27
13,3,Carson Kressley,0.11403998043667439,0.0009529796134216282,0.002141866708963866,27
13,3,Chaz Bono,0.13615437942334904,0.008236937187289886,0.019238859907329264,27
13,3,Chynna Phillips,0.10081686689456523,0.0033787298773347877,0.007832975266526973,27
13,3,David Arquette,0.10962946910266054,0.0004926358882596894,0.0011638856712897494,27
13,3,Hope Solo,0.10962331677107616,0.0004911398434543751,0.0011654695544165566,27
13,3,J.R. Martinez,0.10081795505959754,0.0033796318568551347,0.007833818035691262,27
13,3,Kristin Cavallari,1.2744069236182492e-09,1.2076682374974522e-09,5.279377154299836e-10,27
13,3,Nancy Grace,0.12288212441612316,0.003873132745882154,0.009023774002528323,27
13,3,Ricki Lake,0.09640071441960041,0.004832618838012781,0.01122962078175209,27
13,3,Rob Kardashian,0.10963519220194655,0.0004887839492923274,0.0011506277899886175,27
13,4,Carson Kressley,0.1425242296981508,0.0057685719641071475,0.013501463395025448,27
13,4,Chaz Bono,0.13751279049196855,0.0041159720586798655,0.009616042880374237,27
13,4,Chynna Phillips,1.492222235589375e-09,9.059858631794698e-10,1.2608585787807862e-09,27
13,4,David Arquette,0.1274932790651613,0.0008194066641804798,0.0018989283030836634,27
13,4,Hope Solo,0.12248840386737767,0.000830242228694696,0.001972592510201751,27
13,4,J.R. Martinez,0.11248773509490327,0.004114664739912228,0.00960510036565601,27
13,4,Nancy Grace,0.13751160045461905,0.004110816298628995,0.009590832734977572,27
13,4,Ricki Lake,0.09749654908597548,0.009034523015621397,0.021055724288952,27
13,4,Rob Kardashian,0.12248541074962169,0.0008354751433930464,0.0019763056991919103,27
13,5,Carson Kressley,7.659976964894152e-09,9.674995913145836e-09,5.753830509832569e-09,27
13,5,Chaz Bono,0.1603294657855223,0.005756979413252364,0.013513206998929689,27
13,5,David Arquette,0.13809208953336413,0.0015768571477639585,0.003691376640873767,27
13,5,Hope Solo,0.1436515393211985,0.0002587587665731359,0.000597614851335887,27
13,5,J.R. Martinez,0.12143748159127403,0.007049201038684242,0.01651006710768299,27
13,5,Nancy Grace,0.15476491231297868,0.0039250107839448,0.009200067711475302,27
13,5,Ricki Lake,0.14365143121124968,0.0002574042790566125,0.0006007335608108344,27
13,5,Rob Kardashian,0.13807307258443569,0.0015711962512587557,0.0037101848974388785,27
13,6,Chaz Bono,4.6072930525687304e-08,9.148428279239708e-08,2.1302245086189937e-08,27
13,6,David Arquette,0.17608457101842812,0.00310010493369599,0.007281241872886091,27
13,6,Hope Solo,0.19497003386664713,0.009337201122448825,0.02199220235010635,27
13,6,J.R. Martinez,0.13839186673839782,0.009322020144103596,0.021916556821854588,27
13,6,Nancy Grace,0.16979260243705135,0.0010267271394876314,0.00240547303376365,27
13,6,Ricki Lake,0.1383922789786941,0.009322350735809372,0.021919356949598096,27
13,6,Rob Kardashian,0.18236860088785092,0.005180404952776781,0.012156975212451737,27
13,7,David Arquette,1.017699795986846e-07,2.0656125216414565e-07,3.845041256129092e-08,27
13,7,Hope Solo,0.19714220541617578,0.0009466683785581363,0.002234671207638761,27
13,7,J.R. Martinez,0.2042772947905667,0.0014188256747625606,0.0033317680027568075,27
13,7,Nancy Grace,0.21854906468731167,0.006145859789599603,0.014463869940220059,27
13,7,Ricki Lake,0.18646109559815763,0.004489455058963967,0.010550683983345521,27
13,7,Rob Kardashian,0.19357023773780857,0.0021287662279279806,0.005010279262232048,27
13,8,Hope Solo,0.2568060416500257,0.002496038354389151,0.0051918521751925795,27
13,8,J.R. Martinez,0.22526954856945539,0.008341480870553994,0.01856117988255615,27
13,8,Nancy Grace,0.0003490787726738033,0.0009898209922987093,1.5515817923651846e-05,27
13,8,Ricki Lake,0.25680825250724504,0.002487866926378049,0.005152420496589982,27
13,8,Rob Kardashian,0.26076707850060005,0.0038338057108308963,0.008186788190894856,27
13,9,Hope Solo,0.012688278370244681,0.02059991190562935,0.01778559357723699,27
13,9,J.R. Martinez,0.3567801825664673,0.0141018151920013,0.01093578191633876,27
13,9,Ricki Lake,0.3111466095060255,0.006845311406645831,0.010113596997372687,27
13,9,Rob Kardashian,0.31938492955726255,0.006173351510516204,0.008829688858729368,27
13,10,J.R. Martinez,0.35010469545228085,0.005684783447284631,0.010415809772493623,27
13,10,Ricki Lake,0.32166311261664,0.0036933340829882655,0.006618683384402635,27
13,10,Rob Kardashian,0.3282321919310793,0.0019931069829175357,0.003797126388090988,27
14,1,Donald Driver,0.07777777777777778,0.0,0.0,27
14,1,Gavin DeGraw,0.07407407407407407,0.0,0.0,27
14,1,Gladys Knight,0.08518518518518518,0.0,0.0,27
14,1,Jack Wagner,0.08518518518518518,0.0,0.0,27
14,1,Jaleel White,0.0962962962962963,0.0,0.0,27
14,1,Katherine Jenkins,0.0962962962962963,0.0,0.0,27
14,1,Maria Menounos,0.07777777777777778,0.0,0.0,27
14,1,Martina Navratilova,0.07407407407407407,0.0,0.0,27
14,1,Melissa Gilbert,0.07407407407407407,0.0,0.0,27
14,1,Roshon Fegan,0.08518518518518518,0.0,0.0,27
14,1,Sherri Sheperd,0.08518518518518518,0.0,0.0,27
14,1,William Levy,0.08888888888888889,0.0,0.0,27
14,2,Donald Driver,0.08666853729082478,0.0013912603313883136,0.00324020713696159,27
14,2,Gavin DeGraw,0.09831422938630706,0.0024373489904861395,0.0056399556132909895,27
14,2,Gladys Knight,0.10608691345421978,0.00497695129856398,0.01153594779654775,27
14,2,Jack Wagner,0.09831391219630724,0.002425020969048009,0.0056073995060911125,27
14,2,Jaleel White,0.09443545737537236,0.0011535255196095052,0.0026694320142472694,27
14,2,Katherine Jenkins,0.07891680104889855,0.003929295071002852,0.009085087743770731,27
14,2,Maria Menounos,0.0827944297974302,0.00266500240664274,0.006170433064309727,27
14,2,Martina Navratilova,1.8748376127955772e-09,1.003467090172038e-09,7.827378723806042e-10,27
14,2,Melissa Gilbert,0.10220329787181041,0.0037038101519703175,0.008573975463603348,27
14,2,Roshon Fegan,0.07891681348242381,0.0039294037733111145,0.009085535703871384,27
14,2,Sherri Sheperd,0.09055075224321332,0.0001235273959609957,0.00028318738440050173,27
14,2,William Levy,0.08279885397835492,0.0026583873371384945,0.006153000626946528,27
14,3,Donald Driver,0.09849968367265528,0.0004970209348890895,0.0011553440980528185,27
14,3,Gavin DeGraw,0.10597030042160158,0.001957684145139749,0.004531589699341351,27
14,3,Gladys Knight,0.1059692279609633,0.00195668081676833,0.004526200150191659,27
14,3,Jack Wagner,3.9796510967651e-09,6.2241963183789165e-09,1.4002736986766315e-09,27
14,3,Jaleel White,0.10223977589577773,0.0007327296535885382,0.0016789137613626437,27
14,3,Katherine Jenkins,0.0873103106801586,0.004164730121893832,0.009658338649285725,27
14,3,Maria Menounos,0.09477000422738585,0.001719810345352464,0.003982336696454328,27
14,3,Melissa Gilbert,0.10597440899760403,0.001962797963026615,0.0045464706843486025,27
14,3,Roshon Fegan,0.10224008108508868,0.0007329530166882095,0.0016794179710881013,27
14,3,Sherri Sheperd,0.10597004692671173,0.0019558384726552146,0.004541277638483721,27
14,3,William Levy,0.09105615615240212,0.002917206534331176,0.0067274778595593915,27
14,4,Donald Driver,0.09565948680381503,0.0050731903620476375,0.011793516649537178,27
14,4,Gavin DeGraw,0.11360050738306696,0.0008155841606916385,0.0018908430953016447,27
14,4,Gladys Knight,0.12708217770175007,0.005255867451027365,0.012286835532950915,27
14,4,Jaleel White,0.11809103951172359,0.0022919409924713717,0.005335416563534742,27
14,4,Katherine Jenkins,0.10911166985573807,0.0006591406197496588,0.0015313546682116513,27
14,4,Maria Menounos,0.10013830301528907,0.0036069861390677755,0.008414843810401196,27
14,4,Melissa Gilbert,0.11809102010952499,0.0022967663135932846,0.005336281913532123,27
14,4,Roshon Fegan,0.10013858050367423,0.0036067998301546737,0.008411109772771222,27
14,4,Sherri Sheperd,1.3465169171508e-09,1.2707241858766018e-09,2.3242268476627277e-09,27
14,4,William Levy,0.11808721376890105,0.0022860124498612906,0.005302629617724999,27
14,5,Donald Driver,0.11857999477213671,0.0021127886547282777,0.004945116871659522,27
14,5,Gavin DeGraw,1.8204016147238113e-09,1.7284809338480256e-09,2.0850388673170184e-09,27
14,5,Gladys Knight,0.14191498449450754,0.0055636425167422555,0.013016014136851772,27
14,5,Jaleel White,0.13257125860356633,0.002482917339466869,0.005768126686582775,27
14,5,Katherine Jenkins,0.10926391767256291,0.005166681677850849,0.012064585051162466,27
14,5,Maria Menounos,0.11858014235876392,0.0021125940188091146,0.004944995289663273,27
14,5,Melissa Gilbert,0.14658572659957952,0.007099703425638001,0.016625114160318144,27
14,5,Roshon Fegan,0.12324688856879032,0.0005736468582894845,0.0013276789838426867,27
14,5,William Levy,0.10925708510969113,0.005180552549230889,0.012124524199427542,27
14,6,Donald Driver,0.1405306008409371,0.0007683216073071751,0.001816216303286794,27
14,6,Gladys Knight,5.201943649830387e-09,4.346181261170584e-09,2.4566962688352686e-09,27
14,6,Jaleel White,0.12840766203456153,0.004759103538166214,0.011173166525070388,27
14,6,Katherine Jenkins,0.12032189215450602,0.00740816067903384,0.0173602011932934,27
14,6,Maria Menounos,0.1567367658894201,0.004566944503786176,0.010723648746900266,27
14,6,Melissa Gilbert,0.1567296269649025,0.004563789020029433,0.010695343879686597,27
14,6,Roshon Fegan,0.1648348130177519,0.007239202373723577,0.01699136522454006,27
14,6,William Levy,0.1324386338959772,0.003434486608219543,0.008055146338088126,27
14,7,Donald Driver,0.16571619448144836,0.0003096394474495812,0.0007274069547056061,27
14,7,Jaleel White,4.042124333577549e-09,2.5780261785734617e-09,1.526569876046323e-09,27
14,7,Katherine Jenkins,0.16285944651958104,0.0012641990781707426,0.0029483041058580295,27
14,7,Maria Menounos,0.15431365403036199,0.0040693700895130585,0.009557500024777177,27
14,7,Melissa Gilbert,0.18283836365671016,0.005339200987534663,0.012544387593835832,27
14,7,Roshon Fegan,0.1685634119296914,0.000627333670298503,0.0014762156026906503,27
14,7,William Levy,0.1657089253400827,0.00032371955855556604,0.000754913991900058,27
14,8,Donald Driver,0.2500008561245894,8.87296958577463e-06,7.794941508820763e-06,27
14,8,Katherine Jenkins,0.24999809962134148,5.233294332626065e-06,2.206771951424047e-06,27
14,8,Maria Menounos,0.2563947482337269,0.0021459618273959903,0.005034223353734157,27
14,8,Melissa Gilbert,6.08439023429445e-06,1.7307297769611823e-05,1.4281511495223877e-07,27
14,8,Roshon Fegan,3.505495844754861e-06,9.947576653077258e-06,1.3303591399438301e-07,27
14,8,William Levy,0.24359670613426324,0.0021367046690299115,0.005034501780216444,27
14,9,Donald Driver,0.3318783603610242,0.0034118161603049904,7.447005067495738e-06,27
14,9,Katherine Jenkins,0.3363091778892792,0.004372484381527087,0.003363301857948753,27
14,9,Maria Menounos,0.0043948913844166805,0.010225578396447605,5.5235530335883596e-05,27
14,9,William Levy,0.32741757036527985,0.002973275430167595,0.0021632788735943542,27
14,10,Donald Driver,0.33284172210283985,2.2592127721374506e-05,6.505750059004889e-06,27
14,10,Katherine Jenkins,0.33700049471032695,0.0009156892759520685,0.0020290022033465638,27
14,10,William Levy,0.33015778318683325,0.000917063897382762,0.0020363683963708357,27
15,1,Apolo Anton Ohno,0.08191570061196357,0.0004658616141550563,0.0010833425473017605,27
15,1,Bristol Palin,0.09135830975784075,0.0026293772816613514,0.006076594942557523,27
15,1,Drew Lachey,0.08380214229423143,0.00015164205561429473,0.0003398252118847478,27
15,1,Emmitt Smith,0.07248776835197338,0.003550588013320673,0.008163750033188658,27
15,1,Gilles Marini,0.07437426885585398,0.0029304602330128696,0.006727786023512872,27
15,1,Helio Castroneves,0.08380216202324636,0.0001515217236388506,0.0003380710588490321,27
15,1,Joey Fatone,0.08757621973428203,0.0013875980952852262,0.0031892507815764887,27
15,1,Kelly Monaco,0.08380222781882427,0.00015156649283593526,0.00033868767753879314,27
15,1,Kirstie Alley,0.09324793292791668,0.00325450639766525,0.007517882578656307,27
15,1,Melissa Rycroft,0.08568824352418748,0.0007705561212526435,0.0017609155421542955,27
15,1,Pamela Anderson,2.0911520034154097e-09,3.136758594844543e-09,1.0079127551236234e-09,27
15,1,Sabrina Bryan,0.08002947844237479,0.0010838510400039533,0.002502999393710695,27
15,1,Shawn Johnson,0.0819155435661533,0.0004658351555796817,0.0010833596439105142,27
15,2,Apolo Anton Ohno,0.08539612335776796,0.001807048636622398,0.004185954975093872,27
15,2,Bristol Palin,0.11002842106498997,0.006277740099749504,0.014560257812964245,27
15,2,Drew Lachey,0.09297044147270726,0.0006724522363140005,0.0015437508080206053,27
15,2,Emmitt Smith,0.092970266034306,0.0006727178063983375,0.0015443592622498142,27
15,2,Gilles Marini,0.08162428353609148,0.003041127227449924,0.007029081699871986,27
15,2,Helio Castroneves,0.0910762350665434,5.078724307014807e-05,9.888378181426016e-05,27
15,2,Joey Fatone,1.7236279704168225e-09,1.6361417744181548e-09,4.167732070118686e-10,27
15,2,Kelly Monaco,0.09486289489067767,0.0012989322999734487,0.002985068161177523,27
15,2,Kirstie Alley,0.09865158090430352,0.0025430206028304687,0.005872311197299002,27
15,2,Melissa Rycroft,0.08918318447161677,0.0005675413598465894,0.0013177074153515878,27
15,2,Sabrina Bryan,0.07972770992223589,0.0036693616278436246,0.008477885724103601,27
15,2,Shawn Johnson,0.08350885755513211,0.0024300472931960203,0.005616277114415341,27
15,3,Apolo Anton Ohno,0.11069628097156764,0.00014078139685331687,0.0003250225981155236,27
15,3,Bristol Palin,0.12203243629742973,0.0036026161900831037,0.008493462447591416,27
