season,week,celebrity_name,ballroom_partner,J_tilde,J_pct,V_tilde_hat,V_hat,S_hat,is_eliminated_this_week,system,judge_save_mode
8,5,Steve-O,Lacey Schwimmer,0.08571428571428572,0.08571428571428572,0.15107043597000266,0.15107043597000266,0.11839236084214419,0,percentage,False
8,5,Melissa Rycroft,Tony Dovolani,0.11904761904761904,0.11904761904761904,0.11788830608657153,0.11788830608657153,0.11846796256709528,0,percentage,False
8,6,Gilles Marini,Cheryl Burke,0.13978494623655913,0.13978494623655913,0.13368865411005015,0.13368865411005015,0.13673680017330464,0,percentage,False
8,6,Lawrence Taylor,Edyta Sliwinska,0.11827956989247312,0.11827956989247312,0.15507095976135346,0.15507095976135346,0.13667526482691328,0,percentage,False
8,6,Ty Murray,Chelsie Hightower,0.0967741935483871,0.0967741935483871,0.17645867349358282,0.17645867349358282,0.13661643352098496,0,percentage,False
8,6,Shawn Johnson,Mark Ballas,0.13978494623655913,0.13978494623655913,0.13369116283804175,0.13369116283804175,0.13673805453730042,0,percentage,False
8,6,Chuck Wicks,Julianne Hough,0.12365591397849462,0.12365591397849462,0.14972694520005128,0.14972694520005128,0.13669142958927294,0,percentage,False
8,6,Lil' Kim,Derek Hough,0.15053763440860216,0.15053763440860216,0.12300722486155645,0.12300722486155645,0.1367724296350793,0,percentage,False
8,6,Steve-O,Lacey Schwimmer,0.08602150537634409,0.08602150537634409,1.1589142548158093e-09,1.1589142548158093e-09,0.043010753267629175,1,percentage,False
8,6,Melissa Rycroft,Tony Dovolani,0.14516129032258066,0.14516129032258066,0.12835637857644985,0.12835637857644985,0.13675883444951525,0,percentage,False
8,7,Gilles Marini,Cheryl Burke,0.14835164835164835,0.14835164835164835,0.1657550290606328,0.1657550290606328,0.15705333870614058,0,percentage,False
8,7,Lawrence Taylor,Edyta Sliwinska,0.11538461538461539,0.11538461538461539,1.3548337393999176e-09,1.3548337393999176e-09,0.05769230836972457,1,percentage,False
8,7,Ty Murray,Chelsie Hightower,0.13186813186813187,0.13186813186813187,0.182146146993028,0.182146146993028,0.15700713943057992,0,percentage,False
8,7,Shawn Johnson,Mark Ballas,0.15384615384615385,0.15384615384615385,0.16029453571110838,0.16029453571110838,0.15707034477863113,0,percentage,False
8,7,Chuck Wicks,Julianne Hough,0.14835164835164835,0.14835164835164835,0.16575585777402826,0.16575585777402826,0.1570537530628383,0,percentage,False
8,7,Lil' Kim,Derek Hough,0.14285714285714285,0.14285714285714285,0.17121665080871282,0.17121665080871282,0.15703689683292782,0,percentage,False
8,7,Melissa Rycroft,Tony Dovolani,0.15934065934065933,0.15934065934065933,0.15483177829765604,0.15483177829765604,0.15708621881915769,0,percentage,False
8,8,Gilles Marini,Cheryl Burke,0.1762820512820513,0.1762820512820513,0.1910793136704293,0.1910793136704293,0.1836806824762403,0,percentage,False
8,8,Ty Murray,Chelsie Hightower,0.16666666666666666,0.16666666666666666,0.2006191056785927,0.2006191056785927,0.1836428861726297,0,percentage,False
8,8,Shawn Johnson,Mark Ballas,0.16666666666666666,0.16666666666666666,0.20062425558010788,0.20062425558010788,0.18364546112338725,0,percentage,False
8,8,Chuck Wicks,Julianne Hough,0.16346153846153846,0.16346153846153846,5.630287814933662e-09,5.630287814933662e-09,0.08173077204591314,1,percentage,False
8,8,Lil' Kim,Derek Hough,0.1794871794871795,0.1794871794871795,0.1878795707798924,0.1878795707798924,0.18368337513353594,0,percentage,False
8,8,Melissa Rycroft,Tony Dovolani,0.14743589743589744,0.14743589743589744,0.21979774866068996,0.21979774866068996,0.1836168230482937,0,percentage,False
8,9,Gilles Marini,Cheryl Burke,0.20973782771535582,0.20973782771535582,0.24160151892555795,0.24160151892555795,0.2256696733204569,0,percentage,False
8,9,Ty Murray,Chelsie Hightower,0.17228464419475656,0.17228464419475656,0.2788682532391723,0.2788682532391723,0.22557644871696442,0,percentage,False
8,9,Shawn Johnson,Mark Ballas,0.20973782771535582,0.20973782771535582,0.24163204916704123,0.24163204916704123,0.22568493844119852,0,percentage,False
8,9,Lil' Kim,Derek Hough,0.1947565543071161,0.1947565543071161,1.621529573571595e-08,1.621529573571595e-08,0.09737828526120593,1,percentage,False
8,9,Melissa Rycroft,Tony Dovolani,0.21348314606741572,0.21348314606741572,0.2378981624529328,0.2378981624529328,0.22569065426017426,0,percentage,False
8,10,Gilles Marini,Cheryl Burke,0.273972602739726,0.273972602739726,0.3198118412132424,0.3198118412132424,0.29689222197648424,0,percentage,False
8,10,Ty Murray,Chelsie Hightower,0.2191780821917808,0.2191780821917808,3.272726452391838e-07,3.272726452391838e-07,0.10958920473221302,1,percentage,False
8,10,Shawn Johnson,Mark Ballas,0.2557077625570776,0.2557077625570776,0.3378347568503805,0.3378347568503805,0.2967712597037291,0,percentage,False
8,10,Melissa Rycroft,Tony Dovolani,0.2511415525114155,0.2511415525114155,0.3423530746637318,0.3423530746637318,0.29674731358757367,0,percentage,False
8,11,Gilles Marini,Cheryl Burke,0.3314285714285714,0.3314285714285714,0.3244585960987949,0.3244585960987949,0.32794358376368316,0,percentage,False
8,11,Shawn Johnson,Mark Ballas,0.34285714285714286,0.34285714285714286,0.3398437775915519,0.3398437775915519,0.34135046022434734,0,percentage,False
8,11,Melissa Rycroft,Tony Dovolani,0.32571428571428573,0.32571428571428573,0.3356976263096532,0.3356976263096532,0.3307059560119695,0,percentage,False
9,1,Ashley Hamiliton,Edyta Sliwinska,0.046797967676719905,0.046797967676719905,9.401022222951225e-11,9.401022222951225e-11,0.023398983885365064,1,percentage,False
9,1,Debi Mazar,Maksim Chmerkoskiy,0.05418740566465287,0.05418740566465287,0.08195253589938976,0.08195253589938976,0.06806997078202132,0,percentage,False
9,1,Melissa Joan Hart,Mark Ballas,0.05911353345234858,0.05911353345234858,0.07704419284183855,0.07704419284183855,0.06807886314709356,0,percentage,False
9,1,Mark Dacascos,Lacey Schwimmer,0.0714283603088091,0.0714283603088091,0.06477031966809856,0.06477031966809856,0.06809933998845383,0,percentage,False
9,1,Chuck Liddell,Anna Trebunskaya,0.05418740566465287,0.05418740566465287,0.08195128737652994,0.08195128737652994,0.0680693465205914,0,percentage,False
9,1,Natalie Coughlin,Alec Mazo,0.06650223252111338,0.06650223252111338,0.06968141907657796,0.06968141907657796,0.06809182579884568,0,percentage,False
9,1,Louie Vito,Chelsie Hightower,0.06650223252111338,0.06650223252111338,0.06968117120169288,0.06968117120169288,0.06809170186140313,0,percentage,False
9,1,Michael Irvin,Anna Demidova,0.046798213983109294,0.046798213983109294,0.08930967931116299,0.08930967931116299,0.06805394664713614,0,percentage,False
9,1,Joanna Krupa,Derek Hough,0.08374392608443776,0.08374392608443776,0.05249319671567835,0.05249319671567835,0.06811856140005805,0,percentage,False
9,1,Kathy Ireland,Tony Dovolani,0.04926103157056776,0.04926103157056776,0.08683098517765067,0.08683098517765067,0.06804600837410922,0,percentage,False
9,1,Tom DeLay,Cheryl Burke,0.04926103157056776,0.04926103157056776,0.08686643698884793,0.08686643698884793,0.06806373427970784,0,percentage,False
9,1,Macy Gray,Jonathan Roberts,0.046797967676719905,0.046797967676719905,1.4381865216634864e-14,1.4381865216634864e-14,0.023398983838367145,1,percentage,False
9,1,Aaron Carter,Karina Smirnoff,0.07881779829674204,0.07881779829674204,0.05741269144237311,0.05741269144237311,0.06811524486955758,0,percentage,False
9,1,Mya,Dmitry Chaplin,0.07635473440289418,0.07635473440289418,0.059854849029691244,0.059854849029691244,0.06810479171629272,0,percentage,False
9,1,Donny Osmond,Kym Johnson,0.07389167050904633,0.07389167050904633,0.06229652306139409,0.06229652306139409,0.06809409678522022,0,percentage,False
9,1,Kelly Osbourne,Louis van Amstel,0.07635448809650482,0.07635448809650482,0.05985471211504939,0.05985471211504939,0.0681046001057771,0,percentage,False
9,2,Debi Mazar,Maksim Chmerkoskiy,0.07142857142857142,0.07142857142857142,0.07769147199119236,0.07769147199119236,0.0745600217098819,0,percentage,False
9,2,Melissa Joan Hart,Mark Ballas,0.06462585034013606,0.06462585034013606,0.08445836115575747,0.08445836115575747,0.07454210574794676,0,percentage,False
9,2,Mark Dacascos,Lacey Schwimmer,0.07142857142857142,0.07142857142857142,0.0777009621486865,0.0777009621486865,0.07456476678862897,0,percentage,False
9,2,Chuck Liddell,Anna Trebunskaya,0.06462585034013606,0.06462585034013606,0.08446125454995385,0.08446125454995385,0.07454355244504496,0,percentage,False
9,2,Natalie Coughlin,Alec Mazo,0.07142857142857142,0.07142857142857142,0.07770074189140978,0.07770074189140978,0.0745646566599906,0,percentage,False
9,2,Louie Vito,Chelsie Hightower,0.06462585034013606,0.06462585034013606,0.08446219784827708,0.08446219784827708,0.07454402409420657,0,percentage,False
9,2,Michael Irvin,Anna Demidova,0.06802721088435375,0.06802721088435375,0.08107969389733109,0.08107969389733109,0.07455345239084242,0,percentage,False
9,2,Joanna Krupa,Derek Hough,0.06802721088435375,0.06802721088435375,0.08107969389733109,0.08107969389733109,0.07455345239084242,0,percentage,False
9,2,Kathy Ireland,Tony Dovolani,0.061224489795918366,0.061224489795918366,2.4750882338011405e-10,2.4750882338011405e-10,0.030612245021713596,1,percentage,False
9,2,Tom DeLay,Cheryl Burke,0.061224489795918366,0.061224489795918366,0.08784269292377961,0.08784269292377961,0.074533591359849,0,percentage,False
9,2,Aaron Carter,Karina Smirnoff,0.09183673469387756,0.09183673469387756,0.057437702592731156,0.057437702592731156,0.07463721864330436,0,percentage,False
9,2,Mya,Dmitry Chaplin,0.09183673469387756,0.09183673469387756,0.05743782295258446,0.05743782295258446,0.07463727882323101,0,percentage,False
9,2,Donny Osmond,Kym Johnson,0.08503401360544217,0.08503401360544217,0.06418590606591641,0.06418590606591641,0.0746099598356793,0,percentage,False
9,2,Kelly Osbourne,Louis van Amstel,0.06462585034013606,0.06462585034013606,0.08446149783754027,0.08446149783754027,0.07454367408883816,0,percentage,False
9,3,Debi Mazar,Maksim Chmerkoskiy,0.06589147286821706,0.06589147286821706,1.9070311278456365e-08,1.9070311278456365e-08,0.03294574596926417,1,percentage,False
9,3,Melissa Joan Hart,Mark Ballas,0.07364341085271318,0.07364341085271318,0.09687772645737269,0.09687772645737269,0.08526056865504295,0,percentage,False
9,3,Mark Dacascos,Lacey Schwimmer,0.06976744186046512,0.06976744186046512,0.10073274571525631,0.10073274571525631,0.08525009378786072,0,percentage,False
9,3,Chuck Liddell,Anna Trebunskaya,0.06589147286821706,0.06589147286821706,0.10461802221528366,0.10461802221528366,0.08525474754175036,0,percentage,False
9,3,Natalie Coughlin,Alec Mazo,0.10077519379844961,0.10077519379844961,0.06983562265513439,0.06983562265513439,0.085305408226792,0,percentage,False
9,3,Louie Vito,Chelsie Hightower,0.07751937984496124,0.07751937984496124,0.0930149566137776,0.0930149566137776,0.08526716822936942,0,percentage,False
9,3,Michael Irvin,Anna Demidova,0.05426356589147287,0.05426356589147287,0.11620226814872808,0.11620226814872808,0.08523291702010047,0,percentage,False
9,3,Joanna Krupa,Derek Hough,0.08914728682170543,0.08914728682170543,0.08142828523139574,0.08142828523139574,0.08528778602655059,0,percentage,False
9,3,Tom DeLay,Cheryl Burke,0.05813953488372093,0.05813953488372093,2.470880194949036e-11,2.470880194949036e-11,0.029069767454214867,1,percentage,False
9,3,Aaron Carter,Karina Smirnoff,0.08139534883720931,0.08139534883720931,0.08915138799726234,0.08915138799726234,0.08527336841723582,0,percentage,False
9,3,Mya,Dmitry Chaplin,0.10465116279069768,0.10465116279069768,0.06597246048073949,0.06597246048073949,0.08531181163571858,0,percentage,False
9,3,Donny Osmond,Kym Johnson,0.08139534883720931,0.08139534883720931,0.08915158563435213,0.08915158563435213,0.08527346723578072,0,percentage,False
9,3,Kelly Osbourne,Louis van Amstel,0.07751937984496124,0.07751937984496124,0.09301491975567745,0.09301491975567745,0.08526714980031935,0,percentage,False
9,4,Melissa Joan Hart,Mark Ballas,0.11570247933884298,0.11570247933884298,0.07742504514948136,0.07742504514948136,0.09656376224416216,0,percentage,False
9,4,Mark Dacascos,Lacey Schwimmer,0.09090909090909091,0.09090909090909091,0.10204427267574422,0.10204427267574422,0.09647668179241756,0,percentage,False
9,4,Chuck Liddell,Anna Trebunskaya,0.07024793388429752,0.07024793388429752,1.3330410731037961e-10,1.3330410731037961e-10,0.03512396700880081,1,percentage,False
9,4,Natalie Coughlin,Alec Mazo,0.09917355371900827,0.09917355371900827,0.09382558071099956,0.09382558071099956,0.09649956721500391,0,percentage,False
9,4,Louie Vito,Chelsie Hightower,0.06611570247933884,0.06611570247933884,0.12671821782474968,0.12671821782474968,0.09641696015204426,0,percentage,False
9,4,Michael Irvin,Anna Demidova,0.06611570247933884,0.06611570247933884,0.12671478558050367,0.12671478558050367,0.09641524402992126,0,percentage,False
9,4,Joanna Krupa,Derek Hough,0.10743801652892562,0.10743801652892562,0.08561787326143859,0.08561787326143859,0.0965279448951821,0,percentage,False
9,4,Aaron Carter,Karina Smirnoff,0.0743801652892562,0.0743801652892562,0.11848527801855824,0.11848527801855824,0.09643272165390722,0,percentage,False
9,4,Mya,Dmitry Chaplin,0.11570247933884298,0.11570247933884298,0.07740826703698415,0.07740826703698415,0.09655537318791357,0,percentage,False
9,4,Donny Osmond,Kym Johnson,0.09917355371900827,0.09917355371900827,0.09382556768855668,0.09382556768855668,0.09649956070378247,0,percentage,False
9,4,Kelly Osbourne,Louis van Amstel,0.09504132231404959,0.09504132231404959,0.09793511191967974,0.09793511191967974,0.09648821711686467,0,percentage,False
9,5,Melissa Joan Hart,Mark Ballas,0.09504132231404959,0.09504132231404959,0.11705491941223008,0.11705491941223008,0.10604812086313983,0,percentage,False
9,5,Mark Dacascos,Lacey Schwimmer,0.10743801652892562,0.10743801652892562,0.10470209370569701,0.10470209370569701,0.10607005511731132,0,percentage,False
9,5,Natalie Coughlin,Alec Mazo,0.09090909090909091,0.09090909090909091,8.300496970247486e-10,8.300496970247486e-10,0.045454545869570304,1,percentage,False
9,5,Louie Vito,Chelsie Hightower,0.09090909090909091,0.09090909090909091,0.12117301232688374,0.12117301232688374,0.10604105161798733,0,percentage,False
9,5,Michael Irvin,Anna Demidova,0.08677685950413223,0.08677685950413223,0.1252772485611261,0.1252772485611261,0.10602705403262916,0,percentage,False
9,5,Joanna Krupa,Derek Hough,0.09917355371900827,0.09917355371900827,0.11291798460772062,0.11291798460772062,0.10604576916336445,0,percentage,False
9,5,Aaron Carter,Karina Smirnoff,0.09917355371900827,0.09917355371900827,0.11291658045413923,0.11291658045413923,0.10604506708657374,0,percentage,False
9,5,Mya,Dmitry Chaplin,0.1115702479338843,0.1115702479338843,0.100626018315608,0.100626018315608,0.10609813312474614,0,percentage,False
9,5,Donny Osmond,Kym Johnson,0.11983471074380166,0.11983471074380166,0.09241315502453201,0.09241315502453201,0.10612393288416683,0,percentage,False
9,5,Kelly Osbourne,Louis van Amstel,0.09917355371900827,0.09917355371900827,0.11291898676201358,0.11291898676201358,0.10604627024051091,0,percentage,False
9,6,Melissa Joan Hart,Mark Ballas,0.09230762721870961,0.09230762721870961,5.2106179669487266e-09,5.2106179669487266e-09,0.04615381621466379,1,percentage,False
9,6,Mark Dacascos,Lacey Schwimmer,0.12307734911390078,0.12307734911390078,0.1362881186499634,0.1362881186499634,0.12968273388193208,0,percentage,False
9,6,Louie Vito,Chelsie Hightower,0.09230801183542559,0.09230801183542559,3.605903537686132e-12,3.605903537686132e-12,0.046154005919515746,1,percentage,False
9,6,Michael Irvin,Anna Demidova,0.08461490828237482,0.08461490828237482,0.17464666223316447,0.17464666223316447,0.12963078525776964,0,percentage,False
9,6,Joanna Krupa,Derek Hough,0.13846163313642237,0.13846163313642237,0.12093195065931693,0.12093195065931693,0.12969679189786965,0,percentage,False
9,6,Aaron Carter,Karina Smirnoff,0.12692274704027823,0.12692274704027823,0.13244693782784092,0.13244693782784092,0.1296848424340596,0,percentage,False
9,6,Mya,Dmitry Chaplin,0.12692351627371018,0.12692351627371018,0.13244725379414915,0.13244725379414915,0.12968538503392968,0,percentage,False
9,6,Donny Osmond,Kym Johnson,0.11923079733737539,0.11923079733737539,0.14011937120075163,0.14011937120075163,0.12967508426906352,0,percentage,False
9,6,Kelly Osbourne,Louis van Amstel,0.09615340976180302,0.09615340976180302,0.16311970042058968,0.16311970042058968,0.12963655509119634,0,percentage,False
9,7,Mark Dacascos,Lacey Schwimmer,0.1225071225071225,0.1225071225071225,4.968418590178975e-09,4.968418590178975e-09,0.06125356373777055,1,percentage,False
9,7,Michael Irvin,Anna Demidova,0.1339031339031339,0.1339031339031339,5.199485159713641e-12,5.199485159713641e-12,0.0669515669541667,1,percentage,False
9,7,Joanna Krupa,Derek Hough,0.15669515669515668,0.15669515669515668,0.19204406545302485,0.19204406545302485,0.17436961107409077,0,percentage,False
9,7,Aaron Carter,Karina Smirnoff,0.150997150997151,0.150997150997151,0.19772065494567626,0.19772065494567626,0.17435890297141363,0,percentage,False
9,7,Mya,Dmitry Chaplin,0.1396011396011396,0.1396011396011396,0.20908977436115062,0.20908977436115062,0.17434545698114512,0,percentage,False
9,7,Donny Osmond,Kym Johnson,0.14814814814814814,0.14814814814814814,0.20057393634201723,0.20057393634201723,0.1743610422450827,0,percentage,False
9,7,Kelly Osbourne,Louis van Amstel,0.14814814814814814,0.14814814814814814,0.20057156392451292,0.20057156392451292,0.17435985603633053,0,percentage,False
9,8,Joanna Krupa,Derek Hough,0.1984732824427481,0.1984732824427481,0.2537906638101559,0.2537906638101559,0.226131973126452,0,percentage,False
9,8,Aaron Carter,Karina Smirnoff,0.19083969465648856,0.19083969465648856,2.2392837885194011e-07,2.2392837885194011e-07,0.0954199592924337,1,percentage,False
9,8,Mya,Dmitry Chaplin,0.22519083969465647,0.22519083969465647,0.22724410570459405,0.22724410570459405,0.22621747269962528,0,percentage,False
9,8,Donny Osmond,Kym Johnson,0.19083969465648856,0.19083969465648856,0.2613803803056664,0.2613803803056664,0.2261100374810775,0,percentage,False
9,8,Kelly Osbourne,Louis van Amstel,0.1946564885496183,0.1946564885496183,0.2575846262512048,0.2575846262512048,0.22612055740041156,0,percentage,False
9,9,Joanna Krupa,Derek Hough,0.2531258701201785,0.2531258701201785,2.539897467060685e-07,2.539897467060685e-07,0.1265630620549626,1,percentage,False
9,9,Mya,Dmitry Chaplin,0.27187499707030244,0.27187499707030244,0.31060915105545217,0.31060915105545217,0.2912420740628773,0,percentage,False
9,9,Donny Osmond,Kym Johnson,0.23125016992245911,0.23125016992245911,0.35089133646135795,0.35089133646135795,0.29107075319190856,0,percentage,False
9,9,Kelly Osbourne,Louis van Amstel,0.2437489628870599,0.2437489628870599,0.33849925849344314,0.33849925849344314,0.2911241106902515,0,percentage,False
9,10,Mya,Dmitry Chaplin,0.34320309320309317,0.34320309320309317,0.3236467752494444,0.3236467752494444,0.3334249342262688,0,percentage,False
9,10,Donny Osmond,Kym Johnson,0.35127769056340485,0.35127769056340485,0.3510459315758713,0.3510459315758713,0.35116181106963806,0,percentage,False
9,10,Kelly Osbourne,Louis van Amstel,0.305519216233502,0.305519216233502,0.3253072931746843,0.3253072931746843,0.31541325470409315,0,percentage,False
10,1,Aiden Turner,Edyta Sliwinska,0.07177033492822966,0.07177033492822966,0.07177033492822966,0.07177033492822966,0.07177033492822966,0,percentage,False
10,1,Shannen Doherty,Mark Ballas,0.0861244019138756,0.0861244019138756,0.0861244019138756,0.0861244019138756,0.0861244019138756,0,percentage,False
10,1,Niecy Nash,Louis van Amstel,0.0861244019138756,0.0861244019138756,0.0861244019138756,0.0861244019138756,0.0861244019138756,0,percentage,False
10,1,Buzz Aldrin,Ashly DelGrosso,0.06698564593301436,0.06698564593301436,0.06698564593301436,0.06698564593301436,0.06698564593301436,0,percentage,False
10,1,Chad Ochocinco,Cheryl Burke,0.0861244019138756,0.0861244019138756,0.0861244019138756,0.0861244019138756,0.0861244019138756,0,percentage,False
10,1,Evan Lysacek,Anna Trebunskaya,0.11004784688995216,0.11004784688995216,0.11004784688995216,0.11004784688995216,0.11004784688995216,0,percentage,False
10,1,Pamela Anderson,Damian Whitewood,0.10047846889952153,0.10047846889952153,0.10047846889952153,0.10047846889952153,0.10047846889952153,0,percentage,False
10,1,Nicole Scherzinger,Derek Hough,0.11961722488038277,0.11961722488038277,0.11961722488038277,0.11961722488038277,0.11961722488038277,0,percentage,False
10,1,Erin Andrews,Maksim Chmerkoskiy,0.10047846889952153,0.10047846889952153,0.10047846889952153,0.10047846889952153,0.10047846889952153,0,percentage,False
10,1,Kate Gosselin,Tony Dovolani,0.07655502392344497,0.07655502392344497,0.07655502392344497,0.07655502392344497,0.07655502392344497,0,percentage,False
10,1,Jake Pavelka,Chelsie Hightower,0.09569377990430622,0.09569377990430622,0.09569377990430622,0.09569377990430622,0.09569377990430622,0,percentage,False
10,2,Aiden Turner,Edyta Sliwinska,0.08636363636363636,0.08636363636363636,0.10449917636861977,0.10449917636861977,0.09543140636612807,0,percentage,False
10,2,Shannen Doherty,Mark Ballas,0.09090909090909091,0.09090909090909091,1.2430729643149855e-09,1.2430729643149855e-09,0.04545454607608194,1,percentage,False
10,2,Niecy Nash,Louis van Amstel,0.09545454545454546,0.09545454545454546,0.0954729160629276,0.0954729160629276,0.09546373075873653,0,percentage,False
10,2,Buzz Aldrin,Ashly DelGrosso,0.05454545454545454,0.05454545454545454,0.13619539686519286,0.13619539686519286,0.0953704257053237,0,percentage,False
10,2,Chad Ochocinco,Cheryl Burke,0.07272727272727272,0.07272727272727272,0.11808811775748654,0.11808811775748654,0.09540769524237963,0,percentage,False
10,2,Evan Lysacek,Anna Trebunskaya,0.10909090909090909,0.10909090909090909,0.0819107380922381,0.0819107380922381,0.0955008235915736,0,percentage,False
10,2,Pamela Anderson,Damian Whitewood,0.1,0.1,0.09094690930006841,0.09094690930006841,0.0954734546500342,0,percentage,False
10,2,Nicole Scherzinger,Derek Hough,0.12727272727272726,0.12727272727272726,0.06385739256076152,0.06385739256076152,0.09556505991674438,0,percentage,False
10,2,Erin Andrews,Maksim Chmerkoskiy,0.10454545454545454,0.10454545454545454,0.08642755286937885,0.08642755286937885,0.0954865037074167,0,percentage,False
10,2,Kate Gosselin,Tony Dovolani,0.06818181818181818,0.06818181818181818,0.12261003355095908,0.12261003355095908,0.09539592586638862,0,percentage,False
10,2,Jake Pavelka,Chelsie Hightower,0.09090909090909091,0.09090909090909091,0.09999176532929445,0.09999176532929445,0.09545042811919269,0,percentage,False
10,3,Aiden Turner,Edyta Sliwinska,0.09852216748768473,0.09852216748768473,0.11654570406859052,0.11654570406859052,0.10753393577813763,0,percentage,False
10,3,Niecy Nash,Louis van Amstel,0.10344827586206896,0.10344827586206896,0.11165253526357577,0.11165253526357577,0.10755040556282236,0,percentage,False
10,3,Buzz Aldrin,Ashly DelGrosso,0.06403940886699508,0.06403940886699508,4.216784372276471e-09,4.216784372276471e-09,0.03201970654188972,1,percentage,False
10,3,Chad Ochocinco,Cheryl Burke,0.09852216748768473,0.09852216748768473,0.11654711685969983,0.11654711685969983,0.10753464217369228,0,percentage,False
10,3,Evan Lysacek,Anna Trebunskaya,0.12807881773399016,0.12807881773399016,0.08719056681454851,0.08719056681454851,0.10763469227426933,0,percentage,False
10,3,Pamela Anderson,Damian Whitewood,0.10344827586206896,0.10344827586206896,0.11165238256084753,0.11165238256084753,0.10755032921145824,0,percentage,False
10,3,Nicole Scherzinger,Derek Hough,0.11330049261083744,0.11330049261083744,0.1018534653340215,0.1018534653340215,0.10757697897242946,0,percentage,False
10,3,Erin Andrews,Maksim Chmerkoskiy,0.11330049261083744,0.11330049261083744,0.10185746732014984,0.10185746732014984,0.10757897996549365,0,percentage,False
10,3,Kate Gosselin,Tony Dovolani,0.07389162561576355,0.07389162561576355,0.14104803202295332,0.14104803202295332,0.10746982881935843,0,percentage,False
10,3,Jake Pavelka,Chelsie Hightower,0.10344827586206896,0.10344827586206896,0.11165272553882893,0.11165272553882893,0.10755050070044894,0,percentage,False
10,4,Aiden Turner,Edyta Sliwinska,0.0889487870619946,0.0889487870619946,4.9788712971776264e-09,4.9788712971776264e-09,0.04447439602043295,1,percentage,False
10,4,Niecy Nash,Louis van Amstel,0.09703504043126684,0.09703504043126684,0.14175505049373038,0.14175505049373038,0.11939504546249861,0,percentage,False
10,4,Chad Ochocinco,Cheryl Burke,0.11859838274932614,0.11859838274932614,0.12030501745003233,0.12030501745003233,0.11945170009967923,0,percentage,False
10,4,Evan Lysacek,Anna Trebunskaya,0.14016172506738545,0.14016172506738545,0.09886617365901444,0.09886617365901444,0.11951394936319995,0,percentage,False
10,4,Pamela Anderson,Damian Whitewood,0.12668463611859837,0.12668463611859837,0.11225951880317774,0.11225951880317774,0.11947207746088806,0,percentage,False
10,4,Nicole Scherzinger,Derek Hough,0.1347708894878706,0.1347708894878706,0.10422961830281519,0.10422961830281519,0.1195002538953429,0,percentage,False
10,4,Erin Andrews,Maksim Chmerkoskiy,0.10512129380053908,0.10512129380053908,0.1337092305369233,0.1337092305369233,0.11941526216873119,0,percentage,False
10,4,Kate Gosselin,Tony Dovolani,0.0862533692722372,0.0862533692722372,0.1524848103614554,0.1524848103614554,0.1193690898168463,0,percentage,False
10,4,Jake Pavelka,Chelsie Hightower,0.10242587601078167,0.10242587601078167,0.13639057541397986,0.13639057541397986,0.11940822571238077,0,percentage,False
10,5,Niecy Nash,Louis van Amstel,0.10404624277456648,0.10404624277456648,0.169131689643032,0.169131689643032,0.13658896620879923,0,percentage,False
10,5,Chad Ochocinco,Cheryl Burke,0.10404624277456648,0.10404624277456648,0.16912475921717127,0.16912475921717127,0.13658550099586886,0,percentage,False
10,5,Evan Lysacek,Anna Trebunskaya,0.15606936416184972,0.15606936416184972,0.11741774088765028,0.11741774088765028,0.13674355252475,0,percentage,False
10,5,Pamela Anderson,Damian Whitewood,0.12138728323699421,0.12138728323699421,0.15187649047531895,0.15187649047531895,0.13663188685615657,0,percentage,False
10,5,Nicole Scherzinger,Derek Hough,0.1676300578034682,0.1676300578034682,0.10594049541645323,0.10594049541645323,0.1367852766099607,0,percentage,False
10,5,Erin Andrews,Maksim Chmerkoskiy,0.12716763005780346,0.12716763005780346,0.14612667720432207,0.14612667720432207,0.13664715363106278,0,percentage,False
10,5,Kate Gosselin,Tony Dovolani,0.08670520231213873,0.08670520231213873,2.8847455923790513e-09,2.8847455923790513e-09,0.04335260259844216,1,percentage,False
10,5,Jake Pavelka,Chelsie Hightower,0.1329479768786127,0.1329479768786127,0.14038214427130655,0.14038214427130655,0.13666506057495964,0,percentage,False
10,6,Niecy Nash,Louis van Amstel,0.12440137359311731,0.12440137359311731,0.18887588589602203,0.18887588589602203,0.15663862974456966,0,percentage,False
10,6,Chad Ochocinco,Cheryl Burke,0.148325377166335,0.148325377166335,0.1650722745697402,0.1650722745697402,0.1566988258680376,0,percentage,False
10,6,Evan Lysacek,Anna Trebunskaya,0.12918703555466454,0.12918703555466454,0.1841172920479807,0.1841172920479807,0.15665216380132263,0,percentage,False
10,6,Pamela Anderson,Damian Whitewood,0.14354019367528983,0.14354019367528983,0.16983029525207172,0.16983029525207172,0.15668524446368076,0,percentage,False
10,6,Nicole Scherzinger,Derek Hough,0.17224890226905065,0.17224890226905065,0.141295480323948,0.141295480323948,0.15677219129649933,0,percentage,False
10,6,Erin Andrews,Maksim Chmerkoskiy,0.16267997069846646,0.16267997069846646,0.15080877024151101,0.15080877024151101,0.15674437046998874,0,percentage,False
10,6,Jake Pavelka,Chelsie Hightower,0.11961714704307622,0.11961714704307622,1.6687262177751834e-09,1.6687262177751834e-09,0.059808574355901215,1,percentage,False
10,7,Niecy Nash,Louis van Amstel,0.15755627009646303,0.15755627009646303,0.20960201704291948,0.20960201704291948,0.18357914356969124,0,percentage,False
